scenario_id,claim_family,truth_state,effect_size,raw_n,effective_n,cluster_count,family_count,models_per_family,family_correlation,family_imbalance,ability_spread,benchmark_count,measurement_noise,multiplicity,materiality,split,seed,generator_version,bootstrap_stability,external_validated,held_out,direction_consistent,transport_reversal,adversarial_case
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020393,ITEM_DIAGNOSTICS,NULL,0.0,500,180,60,2,3,0.72,0.5,0.1,1,0.12,40,0.01,POLICY_CONFIRMATION,1020393,heteroskedastic_v3.1,0.65,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020394,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,60,2,8,0.93,0.5,0.1,1,0.12,40,0.01,POLICY_CONFIRMATION,1020394,heteroskedastic_v3.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020395,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,2,4,8,0.93,0.5,0.1,1,0.12,40,0.01,POLICY_CONFIRMATION,1020395,heteroskedastic_v3.3,0.75,True,False,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020396,ITEM_DIAGNOSTICS,NULL,0.0,500,24,2,4,8,0.3,0.5,0.1,1,0.12,40,0.01,POLICY_CONFIRMATION,1020396,heteroskedastic_v3.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020397,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,2,4,8,0.3,0.5,0.1,1,0.12,40,0.01,POLICY_CONFIRMATION,1020397,heteroskedastic_v3.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020398,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,2,4,8,0.72,0.9,0.1,1,0.12,40,0.01,POLICY_CONFIRMATION,1020398,heteroskedastic_v3.3,0.9,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020399,ITEM_DIAGNOSTICS,NULL,0.0,500,72,2,4,8,0.72,0.9,0.1,1,0.12,1,0.01,POLICY_CONFIRMATION,1020399,heteroskedastic_v3.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020400,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,2,6,8,0.93,0.9,0.1,1,0.12,1,0.01,POLICY_CONFIRMATION,1020400,heteroskedastic_v3.2,0.6,False,False,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020401,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,2,6,8,0.93,0.9,0.1,1,0.12,1,0.01,POLICY_CONFIRMATION,1020401,heteroskedastic_v3.3,0.65,True,True,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020402,ITEM_DIAGNOSTICS,NULL,0.0,500,180,8,6,8,0.3,0.9,0.1,1,0.12,1,0.01,POLICY_CONFIRMATION,1020402,heteroskedastic_v3.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020403,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,8,6,8,0.3,0.9,0.1,1,0.12,1,0.01,POLICY_CONFIRMATION,1020403,heteroskedastic_v3.2,0.75,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020404,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,8,6,8,0.72,0.9,0.1,3,0.12,1,0.01,POLICY_CONFIRMATION,1020404,heteroskedastic_v3.3,0.8,False,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020405,ITEM_DIAGNOSTICS,NULL,0.0,500,24,8,10,8,0.72,0.9,0.1,3,0.12,1,0.01,POLICY_CONFIRMATION,1020405,heteroskedastic_v3.1,0.85,True,False,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020406,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,8,10,8,0.93,0.9,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020406,heteroskedastic_v3.2,0.9,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020407,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,8,10,8,0.93,0.9,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020407,heteroskedastic_v3.3,0.95,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020408,ITEM_DIAGNOSTICS,NULL,0.0,500,72,8,10,8,0.3,0.9,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020408,heteroskedastic_v3.1,0.6,False,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020409,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,24,10,8,0.3,0.9,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020409,heteroskedastic_v3.2,0.65,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020410,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,24,2,8,0.72,0.9,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020410,heteroskedastic_v3.3,0.7,True,False,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020411,ITEM_DIAGNOSTICS,NULL,0.0,500,180,24,2,1,0.72,0.9,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020411,heteroskedastic_v3.1,0.75,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020412,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,24,2,1,0.93,0.9,0.25,3,0.12,12,0.01,POLICY_CONFIRMATION,1020412,heteroskedastic_v3.2,0.8,False,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020413,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,24,2,1,0.93,0.9,0.25,3,0.12,12,0.01,POLICY_CONFIRMATION,1020413,heteroskedastic_v3.3,0.85,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020414,ITEM_DIAGNOSTICS,NULL,0.0,500,24,24,2,1,0.3,0.9,0.25,3,0.12,12,0.01,POLICY_CONFIRMATION,1020414,heteroskedastic_v3.1,0.9,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020415,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,24,4,1,0.3,0.9,0.25,5,0.12,12,0.01,POLICY_CONFIRMATION,1020415,heteroskedastic_v3.2,0.95,True,False,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020416,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,60,4,1,0.72,0.9,0.25,5,0.12,12,0.01,POLICY_CONFIRMATION,1020416,heteroskedastic_v3.3,0.6,False,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020417,ITEM_DIAGNOSTICS,NULL,0.0,500,72,60,4,1,0.72,0.0,0.25,5,0.12,12,0.01,POLICY_CONFIRMATION,1020417,heteroskedastic_v3.1,0.65,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020418,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,60,4,1,0.93,0.0,0.25,5,0.18,12,0.01,POLICY_CONFIRMATION,1020418,heteroskedastic_v3.2,0.7,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020419,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,60,4,1,0.93,0.0,0.25,5,0.18,12,0.01,POLICY_CONFIRMATION,1020419,heteroskedastic_v3.3,0.75,True,True,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020420,ITEM_DIAGNOSTICS,NULL,0.0,500,180,60,6,1,0.3,0.0,0.25,5,0.18,12,0.01,POLICY_CONFIRMATION,1020420,heteroskedastic_v3.1,0.8,False,False,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020421,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,60,6,1,0.3,0.0,0.25,5,0.18,12,0.01,POLICY_CONFIRMATION,1020421,heteroskedastic_v3.2,0.85,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020422,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,60,6,1,0.72,0.0,0.25,5,0.18,12,0.01,POLICY_CONFIRMATION,1020422,heteroskedastic_v3.3,0.9,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020423,ITEM_DIAGNOSTICS,NULL,0.0,500,24,2,6,1,0.72,0.0,0.25,5,0.18,12,0.01,POLICY_CONFIRMATION,1020423,heteroskedastic_v3.1,0.95,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020424,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,2,6,1,0.93,0.0,0.25,5,0.18,12,0.01,POLICY_CONFIRMATION,1020424,heteroskedastic_v3.2,0.6,False,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020425,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,2,10,1,0.93,0.0,0.25,5,0.18,40,0.01,POLICY_CONFIRMATION,1020425,heteroskedastic_v3.3,0.65,True,False,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020426,ITEM_DIAGNOSTICS,NULL,0.0,500,72,2,10,1,0.3,0.0,0.25,1,0.18,40,0.01,POLICY_CONFIRMATION,1020426,heteroskedastic_v3.1,0.7,True,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020427,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,2,10,1,0.3,0.0,0.25,1,0.18,40,0.01,POLICY_CONFIRMATION,1020427,heteroskedastic_v3.2,0.75,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020428,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,2,10,3,0.72,0.0,0.25,1,0.18,40,0.01,POLICY_CONFIRMATION,1020428,heteroskedastic_v3.3,0.8,False,True,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020429,ITEM_DIAGNOSTICS,NULL,0.0,500,180,2,10,3,0.72,0.0,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020429,heteroskedastic_v3.1,0.85,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020430,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,8,2,3,0.93,0.0,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020430,heteroskedastic_v3.2,0.9,True,False,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020431,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,8,2,3,0.93,0.0,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020431,heteroskedastic_v3.3,0.95,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020432,ITEM_DIAGNOSTICS,NULL,0.0,500,24,8,2,3,0.3,0.0,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020432,heteroskedastic_v3.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020433,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,8,2,3,0.3,0.0,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020433,heteroskedastic_v3.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020434,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,8,2,3,0.72,0.0,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020434,heteroskedastic_v3.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020435,ITEM_DIAGNOSTICS,NULL,0.0,500,72,8,4,3,0.72,0.0,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020435,heteroskedastic_v3.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020436,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,8,4,3,0.93,0.5,0.03,1,0.18,40,0.01,POLICY_CONFIRMATION,1020436,heteroskedastic_v3.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020437,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,24,4,3,0.93,0.5,0.03,3,0.18,40,0.01,POLICY_CONFIRMATION,1020437,heteroskedastic_v3.3,0.85,True,True,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020438,ITEM_DIAGNOSTICS,NULL,0.0,500,180,24,4,3,0.3,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020438,heteroskedastic_v3.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020439,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,24,4,3,0.3,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020439,heteroskedastic_v3.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020440,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,24,6,3,0.72,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020440,heteroskedastic_v3.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020441,ITEM_DIAGNOSTICS,NULL,0.0,500,24,24,6,3,0.72,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020441,heteroskedastic_v3.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020442,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,24,6,3,0.93,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020442,heteroskedastic_v3.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020443,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,24,6,3,0.93,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020443,heteroskedastic_v3.3,0.75,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020444,ITEM_DIAGNOSTICS,NULL,0.0,500,72,60,6,3,0.3,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020444,heteroskedastic_v3.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020445,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,60,10,8,0.3,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020445,heteroskedastic_v3.2,0.85,True,False,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020446,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,60,10,8,0.72,0.5,0.03,3,0.18,1,0.01,POLICY_CONFIRMATION,1020446,heteroskedastic_v3.3,0.9,True,True,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020447,ITEM_DIAGNOSTICS,NULL,0.0,500,180,60,10,8,0.72,0.5,0.03,3,0.08,1,0.01,POLICY_CONFIRMATION,1020447,heteroskedastic_v3.1,0.95,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020448,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,60,10,8,0.93,0.5,0.03,5,0.08,1,0.01,POLICY_CONFIRMATION,1020448,heteroskedastic_v3.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020449,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,60,10,8,0.93,0.5,0.03,5,0.08,1,0.01,POLICY_CONFIRMATION,1020449,heteroskedastic_v3.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020450,ITEM_DIAGNOSTICS,NULL,0.0,500,24,60,2,8,0.3,0.5,0.03,5,0.08,1,0.01,POLICY_CONFIRMATION,1020450,heteroskedastic_v3.1,0.7,True,False,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020451,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,2,2,8,0.3,0.5,0.03,5,0.08,12,0.01,POLICY_CONFIRMATION,1020451,heteroskedastic_v3.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020452,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,2,2,8,0.72,0.5,0.1,5,0.08,12,0.01,POLICY_CONFIRMATION,1020452,heteroskedastic_v3.3,0.8,False,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020453,ITEM_DIAGNOSTICS,NULL,0.0,500,72,2,2,8,0.72,0.5,0.1,5,0.08,12,0.01,POLICY_CONFIRMATION,1020453,heteroskedastic_v3.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020454,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,2,2,8,0.93,0.5,0.1,5,0.08,12,0.01,POLICY_CONFIRMATION,1020454,heteroskedastic_v3.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020455,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,2,4,8,0.93,0.9,0.1,5,0.08,12,0.01,POLICY_CONFIRMATION,1020455,heteroskedastic_v3.3,0.95,True,False,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020456,ITEM_DIAGNOSTICS,NULL,0.0,500,180,2,4,8,0.3,0.9,0.1,5,0.08,12,0.01,POLICY_CONFIRMATION,1020456,heteroskedastic_v3.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020457,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,2,4,8,0.3,0.9,0.1,5,0.08,12,0.01,POLICY_CONFIRMATION,1020457,heteroskedastic_v3.2,0.65,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020458,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,8,4,8,0.72,0.9,0.1,5,0.08,12,0.01,POLICY_CONFIRMATION,1020458,heteroskedastic_v3.3,0.7,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020459,ITEM_DIAGNOSTICS,NULL,0.0,500,24,8,4,8,0.72,0.9,0.1,1,0.08,12,0.01,POLICY_CONFIRMATION,1020459,heteroskedastic_v3.1,0.75,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020460,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,8,6,8,0.93,0.9,0.1,1,0.08,12,0.01,POLICY_CONFIRMATION,1020460,heteroskedastic_v3.2,0.8,False,False,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020461,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,8,6,8,0.93,0.9,0.1,1,0.08,12,0.01,POLICY_CONFIRMATION,1020461,heteroskedastic_v3.3,0.85,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020462,ITEM_DIAGNOSTICS,NULL,0.0,500,72,8,6,1,0.3,0.9,0.1,1,0.08,12,0.01,POLICY_CONFIRMATION,1020462,heteroskedastic_v3.1,0.9,True,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020463,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,8,6,1,0.3,0.9,0.1,1,0.08,12,0.01,POLICY_CONFIRMATION,1020463,heteroskedastic_v3.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020464,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,8,6,1,0.72,0.9,0.1,1,0.08,40,0.01,POLICY_CONFIRMATION,1020464,heteroskedastic_v3.3,0.6,False,True,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020465,ITEM_DIAGNOSTICS,NULL,0.0,500,180,24,10,1,0.72,0.9,0.1,1,0.08,40,0.01,POLICY_CONFIRMATION,1020465,heteroskedastic_v3.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020466,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,24,10,1,0.93,0.9,0.1,1,0.08,40,0.01,POLICY_CONFIRMATION,1020466,heteroskedastic_v3.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020467,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,24,10,1,0.93,0.9,0.1,1,0.08,40,0.01,POLICY_CONFIRMATION,1020467,heteroskedastic_v3.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020468,ITEM_DIAGNOSTICS,NULL,0.0,500,24,24,10,1,0.3,0.9,0.1,1,0.08,40,0.01,POLICY_CONFIRMATION,1020468,heteroskedastic_v3.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020469,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,24,10,1,0.3,0.9,0.1,1,0.08,40,0.01,POLICY_CONFIRMATION,1020469,heteroskedastic_v3.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020470,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,24,2,1,0.72,0.9,0.1,3,0.08,40,0.01,POLICY_CONFIRMATION,1020470,heteroskedastic_v3.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020471,ITEM_DIAGNOSTICS,NULL,0.0,500,72,24,2,1,0.72,0.9,0.1,3,0.08,40,0.01,POLICY_CONFIRMATION,1020471,heteroskedastic_v3.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020472,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,72,60,2,1,0.93,0.9,0.1,3,0.08,40,0.01,POLICY_CONFIRMATION,1020472,heteroskedastic_v3.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020473,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,72,60,2,1,0.93,0.9,0.1,3,0.08,40,0.01,POLICY_CONFIRMATION,1020473,heteroskedastic_v3.3,0.65,True,True,True,False,TRANSPORT_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020474,ITEM_DIAGNOSTICS,NULL,0.0,500,180,60,2,1,0.3,0.0,0.1,3,0.08,40,0.01,POLICY_CONFIRMATION,1020474,heteroskedastic_v3.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020475,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,180,60,4,1,0.3,0.0,0.25,3,0.08,40,0.01,POLICY_CONFIRMATION,1020475,heteroskedastic_v3.2,0.75,True,False,True,False,VERY_HIGH_MULTIPLICITY
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020476,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,180,60,4,1,0.72,0.0,0.25,3,0.12,40,0.01,POLICY_CONFIRMATION,1020476,heteroskedastic_v3.3,0.8,False,True,True,False,NEARLY_TIED_TOP_K
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020477,ITEM_DIAGNOSTICS,NULL,0.0,500,24,60,4,1,0.72,0.0,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020477,heteroskedastic_v3.1,0.85,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020478,ITEM_DIAGNOSTICS,SUPPORTED,0.04,10000,24,60,4,1,0.93,0.0,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020478,heteroskedastic_v3.2,0.9,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-1020479,ITEM_DIAGNOSTICS,SUPPORTED,0.085,1000000,24,2,4,3,0.93,0.0,0.25,3,0.12,1,0.01,POLICY_CONFIRMATION,1020479,heteroskedastic_v3.3,0.95,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
