replicate,model_id,model_family,family_balanced_rank,aggregate_subject_accuracy
460,microsoft/phi-2,phi,9.0,0.5842493973299887
460,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
460,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
461,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
461,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
461,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
461,google/gemma-2-27b,gemma,4.0,0.7570433943977638
461,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
461,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
461,allenai/olmo-7b,olmo,10.0,0.2946516964096742
461,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
461,qwen/qwen1.5-72b,qwen,3.0,0.7739168514623904
461,01-ai/yi-large-preview,yi,1.0,0.7932309410233613
462,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
462,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
462,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
462,google/gemma-2-9b,gemma,6.0,0.7213434388300994
462,meta/llama-2-13b,llama,9.0,0.5541548609350062
462,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
462,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
462,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
462,qwen/qwen1.5-32b,qwen,3.0,0.7443285147738198
462,01-ai/yi-large-preview,yi,1.0,0.7932309410233613
463,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
463,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
463,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
463,google/gemma-7b,gemma,8.0,0.6611956672419421
463,meta/llama-3-8b,llama,7.0,0.6676368046780581
463,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
463,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
463,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
463,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
463,01-ai/yi-34b,yi,4.0,0.7623282062667585
464,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
464,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
464,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
464,google/gemma-2-9b,gemma,6.0,0.7213434388300994
464,meta/llama-3-70b,llama,1.0,0.7933654187607483
464,mistralai/mixtral-8x7b-32kseqlen,mistral,7.0,0.7172533474856093
464,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
464,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
464,qwen/qwen1.5-14b,qwen,8.0,0.6864380513233806
464,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
465,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
465,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
465,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
465,google/gemma-2-27b,gemma,3.0,0.7570433943977638
465,meta/llama-3.1-70b-instruct-turbo,llama,2.0,0.8010355128348475
465,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
465,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
465,microsoft/phi-2,phi,9.0,0.5842493973299887
465,qwen/qwen1.5-32b,qwen,4.0,0.7443285147738198
465,01-ai/yi-6b,yi,7.0,0.6400594608704304
466,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
466,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
466,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
466,google/gemma-2-27b,gemma,3.0,0.7570433943977638
466,meta/llama-3.2-90b-vision-instruct-turbo,llama,1.0,0.8026595003973722
466,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
466,allenai/olmo-7b,olmo,10.0,0.2946516964096742
466,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
466,qwen/qwen2.5-7b-instruct-turbo,qwen,6.0,0.7287077954964658
466,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
467,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
467,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
467,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
467,google/gemma-2-27b,gemma,3.0,0.7570433943977638
467,meta/llama-2-13b,llama,9.0,0.5541548609350062
467,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
467,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
467,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
467,qwen/qwen1.5-7b,qwen,7.0,0.6257777441280399
467,01-ai/yi-6b,yi,6.0,0.6400594608704304
468,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
468,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
468,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
468,google/gemma-7b,gemma,7.0,0.6611956672419421
468,meta/llama-2-7b,llama,10.0,0.4581089294358622
468,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
468,allenai/olmo-1.7-7b,olmo,9.0,0.5376719988127453
468,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
468,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
468,01-ai/yi-34b,yi,4.0,0.7623282062667585
469,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
469,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
469,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
469,google/gemma-2-9b,gemma,5.0,0.7213434388300994
469,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
469,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
469,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
469,microsoft/phi-2,phi,9.0,0.5842493973299887
469,qwen/qwen1.5-110b-chat,qwen,3.0,0.767842526875325
469,01-ai/yi-6b,yi,7.0,0.6400594608704304
470,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
470,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
470,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
470,google/gemma-7b,gemma,7.0,0.6611956672419421
470,meta/llama-3-70b,llama,2.0,0.7933654187607483
470,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
470,allenai/olmo-7b,olmo,10.0,0.2946516964096742
470,microsoft/phi-3-small-8k-instruct,phi,3.0,0.7567775597029733
470,qwen/qwen1.5-14b,qwen,5.0,0.6864380513233806
470,01-ai/yi-6b,yi,8.0,0.6400594608704304
471,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
471,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
471,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
471,google/gemma-2-9b,gemma,5.0,0.7213434388300994
471,meta/llama-2-13b,llama,9.0,0.5541548609350062
471,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
471,allenai/olmo-7b,olmo,10.0,0.2946516964096742
471,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
471,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
471,01-ai/yi-6b,yi,7.0,0.6400594608704304
472,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
472,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
472,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
472,google/gemma-2-9b,gemma,6.0,0.7213434388300994
472,meta/llama-3.1-8b-instruct-turbo,llama,9.0,0.5606310290011183
472,mistralai/mixtral-8x22b,mistral,3.0,0.7781994679340385
472,allenai/olmo-7b,olmo,10.0,0.2946516964096742
472,microsoft/phi-2,phi,8.0,0.5842493973299887
472,qwen/qwen2.5-72b-instruct-turbo,qwen,1.0,0.8337220858502318
472,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
473,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
473,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
473,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
473,google/gemma-7b,gemma,9.0,0.6611956672419421
473,meta/llama-3-8b,llama,8.0,0.6676368046780581
473,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
473,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
473,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
473,qwen/qwen1.5-72b,qwen,4.0,0.7739168514623904
473,01-ai/yi-34b,yi,5.0,0.7623282062667585
474,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
474,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
474,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
474,google/gemma-2-27b,gemma,4.0,0.7570433943977638
474,meta/llama-2-70b,llama,6.0,0.6954627064646919
474,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
474,allenai/olmo-7b,olmo,10.0,0.2946516964096742
474,microsoft/phi-2,phi,8.0,0.5842493973299887
474,qwen/qwen1.5-72b,qwen,2.0,0.7739168514623904
474,01-ai/yi-34b,yi,3.0,0.7623282062667585
475,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
475,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
475,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
475,google/gemma-7b,gemma,6.0,0.6611956672419421
475,meta/llama-3.2-11b-vision-instruct-turbo,llama,9.0,0.5650818312394074
475,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
475,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
475,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
475,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
475,01-ai/yi-6b,yi,7.0,0.6400594608704304
476,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
476,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
476,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
476,google/gemma-7b,gemma,8.0,0.6611956672419421
476,meta/llama-3.1-405b-instruct-turbo,llama,2.0,0.8453174958174847
476,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
476,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
476,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
476,qwen/qwen2.5-72b-instruct-turbo,qwen,3.0,0.8337220858502318
476,01-ai/yi-34b,yi,5.0,0.7623282062667585
477,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
477,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
477,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
477,google/gemma-7b,gemma,7.0,0.6611956672419421
477,meta/llama-3.1-405b-instruct-turbo,llama,1.0,0.8453174958174847
477,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
477,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
477,microsoft/phi-2,phi,9.0,0.5842493973299887
477,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
477,01-ai/yi-34b,yi,3.0,0.7623282062667585
478,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
478,databricks/dbrx-instruct,dbrx,7.0,0.7410120567563482
478,deepseek-ai/deepseek-llm-67b-chat,deepseek,8.0,0.725042055452075
478,google/gemma-2-27b,gemma,6.0,0.7570433943977638
478,meta/llama-3.1-70b-instruct-turbo,llama,1.0,0.8010355128348475
478,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
478,allenai/olmo-7b,olmo,10.0,0.2946516964096742
478,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
478,qwen/qwen1.5-110b-chat,qwen,4.0,0.767842526875325
478,01-ai/yi-34b,yi,5.0,0.7623282062667585
479,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
479,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
479,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
479,google/gemma-2-27b,gemma,3.0,0.7570433943977638
479,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
479,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
479,allenai/olmo-7b,olmo,10.0,0.2946516964096742
479,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
479,qwen/qwen1.5-32b,qwen,5.0,0.7443285147738198
479,01-ai/yi-large-preview,yi,1.0,0.7932309410233613
480,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
480,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
480,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
480,google/gemma-7b,gemma,8.0,0.6611956672419421
480,meta/llama-3-8b,llama,7.0,0.6676368046780581
480,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
480,allenai/olmo-7b,olmo,10.0,0.2946516964096742
480,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
480,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
480,01-ai/yi-34b,yi,3.0,0.7623282062667585
481,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
481,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
481,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
481,google/gemma-7b,gemma,6.0,0.6611956672419421
481,meta/llama-3.2-90b-vision-instruct-turbo,llama,2.0,0.8026595003973722
481,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
481,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
481,microsoft/phi-2,phi,9.0,0.5842493973299887
481,qwen/qwen1.5-7b,qwen,7.0,0.6257777441280399
481,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
482,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
482,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
482,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
482,google/gemma-7b,gemma,8.0,0.6611956672419421
482,meta/llama-2-70b,llama,6.0,0.6954627064646919
482,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
482,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
482,microsoft/phi-3-medium-4k-instruct,phi,1.0,0.774517567943956
482,qwen/qwen1.5-32b,qwen,3.0,0.7443285147738198
482,01-ai/yi-34b,yi,2.0,0.7623282062667585
483,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
483,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
483,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
483,google/gemma-2-9b,gemma,6.0,0.7213434388300994
483,meta/llama-3-70b,llama,2.0,0.7933654187607483
483,mistralai/mixtral-8x22b,mistral,4.0,0.7781994679340385
483,allenai/olmo-7b,olmo,10.0,0.2946516964096742
483,microsoft/phi-2,phi,9.0,0.5842493973299887
483,qwen/qwen1.5-14b,qwen,7.0,0.6864380513233806
483,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
484,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
484,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
484,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
484,google/gemma-2-27b,gemma,3.0,0.7570433943977638
484,meta/llama-3-70b,llama,1.0,0.7933654187607483
484,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
484,allenai/olmo-7b,olmo,10.0,0.2946516964096742
484,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
484,qwen/qwen1.5-7b,qwen,9.0,0.6257777441280399
484,01-ai/yi-6b,yi,8.0,0.6400594608704304
485,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
485,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
485,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
485,google/gemma-2-9b,gemma,8.0,0.7213434388300994
485,meta/llama-3.3-70b-instruct-turbo,llama,3.0,0.790602761302675
485,mistralai/mixtral-8x22b,mistral,4.0,0.7781994679340385
485,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
485,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
485,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
485,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
486,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
486,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
486,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
486,google/gemma-2-27b,gemma,3.0,0.7570433943977638
486,meta/llama-3.2-90b-vision-instruct-turbo,llama,1.0,0.8026595003973722
486,mistralai/mixtral-8x7b-32kseqlen,mistral,7.0,0.7172533474856093
486,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
486,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
486,qwen/qwen1.5-14b,qwen,8.0,0.6864380513233806
486,01-ai/yi-34b,yi,2.0,0.7623282062667585
487,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
487,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
487,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
487,google/gemma-7b,gemma,9.0,0.6611956672419421
487,meta/llama-2-70b,llama,7.0,0.6954627064646919
487,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
487,allenai/olmo-7b,olmo,10.0,0.2946516964096742
487,microsoft/phi-3-small-8k-instruct,phi,3.0,0.7567775597029733
487,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
487,01-ai/yi-34b,yi,2.0,0.7623282062667585
488,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
488,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
488,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
488,google/gemma-7b,gemma,7.0,0.6611956672419421
488,meta/llama-3-8b,llama,6.0,0.6676368046780581
488,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
488,allenai/olmo-7b,olmo,10.0,0.2946516964096742
488,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
488,qwen/qwen1.5-7b,qwen,8.0,0.6257777441280399
488,01-ai/yi-34b,yi,1.0,0.7623282062667585
489,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
489,databricks/dbrx-instruct,dbrx,7.0,0.7410120567563482
489,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
489,google/gemma-2-27b,gemma,5.0,0.7570433943977638
489,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
489,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
489,allenai/olmo-7b,olmo,10.0,0.2946516964096742
489,microsoft/phi-3-small-8k-instruct,phi,6.0,0.7567775597029733
489,qwen/qwen1.5-72b,qwen,3.0,0.7739168514623904
489,01-ai/yi-34b,yi,4.0,0.7623282062667585
490,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
490,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
490,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
490,google/gemma-2-9b,gemma,4.0,0.7213434388300994
490,meta/llama-2-7b,llama,10.0,0.4581089294358622
490,mistralai/mistral-7b-instruct-v0.3,mistral,7.0,0.5991250371958482
490,allenai/olmo-1.7-7b,olmo,9.0,0.5376719988127453
490,microsoft/phi-2,phi,8.0,0.5842493973299887
490,qwen/qwen1.5-72b,qwen,2.0,0.7739168514623904
490,01-ai/yi-6b,yi,6.0,0.6400594608704304
491,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
491,databricks/dbrx-instruct,dbrx,2.0,0.7410120567563482
491,deepseek-ai/deepseek-llm-67b-chat,deepseek,3.0,0.725042055452075
491,google/gemma-7b,gemma,7.0,0.6611956672419421
491,meta/llama-3-8b,llama,6.0,0.6676368046780581
491,mistralai/open-mistral-nemo-2407,mistral,8.0,0.6532946316803779
491,allenai/olmo-7b,olmo,10.0,0.2946516964096742
491,microsoft/phi-3-medium-4k-instruct,phi,1.0,0.774517567943956
491,qwen/qwen1.5-14b,qwen,4.0,0.6864380513233806
491,01-ai/yi-6b,yi,9.0,0.6400594608704304
492,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
492,databricks/dbrx-instruct,dbrx,2.0,0.7410120567563482
492,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
492,google/gemma-2-9b,gemma,4.0,0.7213434388300994
492,meta/llama-3.2-11b-vision-instruct-turbo,llama,9.0,0.5650818312394074
492,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
492,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
492,microsoft/phi-2,phi,7.0,0.5842493973299887
492,qwen/qwen2.5-7b-instruct-turbo,qwen,3.0,0.7287077954964658
492,01-ai/yi-6b,yi,6.0,0.6400594608704304
493,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
493,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
493,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
493,google/gemma-7b,gemma,8.0,0.6611956672419421
493,meta/llama-3.1-70b-instruct-turbo,llama,1.0,0.8010355128348475
493,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
493,allenai/olmo-7b,olmo,10.0,0.2946516964096742
493,microsoft/phi-2,phi,9.0,0.5842493973299887
493,qwen/qwen1.5-110b-chat,qwen,3.0,0.767842526875325
493,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
494,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
494,databricks/dbrx-instruct,dbrx,2.0,0.7410120567563482
494,deepseek-ai/deepseek-llm-67b-chat,deepseek,3.0,0.725042055452075
494,google/gemma-7b,gemma,6.0,0.6611956672419421
494,meta/llama-2-70b,llama,4.0,0.6954627064646919
494,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
494,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
494,microsoft/phi-2,phi,9.0,0.5842493973299887
494,qwen/qwen2.5-72b-instruct-turbo,qwen,1.0,0.8337220858502318
494,01-ai/yi-6b,yi,7.0,0.6400594608704304
495,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
495,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
495,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
495,google/gemma-2-9b,gemma,6.0,0.7213434388300994
495,meta/llama-3-8b,llama,9.0,0.6676368046780581
495,mistralai/mixtral-8x22b,mistral,1.0,0.7781994679340385
495,allenai/olmo-7b,olmo,10.0,0.2946516964096742
495,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
495,qwen/qwen1.5-14b,qwen,7.0,0.6864380513233806
495,01-ai/yi-34b,yi,3.0,0.7623282062667585
496,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
496,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
496,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
496,google/gemma-7b,gemma,6.0,0.6611956672419421
496,meta/llama-3.3-70b-instruct-turbo,llama,1.0,0.790602761302675
496,mistralai/open-mistral-nemo-2407,mistral,7.0,0.6532946316803779
496,allenai/olmo-7b,olmo,10.0,0.2946516964096742
496,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
496,qwen/qwen1.5-7b,qwen,9.0,0.6257777441280399
496,01-ai/yi-6b,yi,8.0,0.6400594608704304
497,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
497,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
497,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
497,google/gemma-2-9b,gemma,6.0,0.7213434388300994
497,meta/llama-3-70b,llama,2.0,0.7933654187607483
497,mistralai/mixtral-8x7b-32kseqlen,mistral,7.0,0.7172533474856093
497,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
497,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
497,qwen/qwen1.5-14b,qwen,8.0,0.6864380513233806
497,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
